X,Y,Name,description,Sample_ID_new,DNA_ID_GenBank_NO,chemotype,lineage,Phenotype,Country,GPS_coordinates,Haplotype_number,LatDeg,LongDeg,Lat,Long,Acc_No_1,Acc_No_2
148.7666667,-35.4666667,T. vermicularis,"Sample ID new: Australia_AggieMt_567.1<br>DNA ID/GenBank NO: 567.1<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Australia<br>GPS coordinates:  -35.4666667°, 148.7666667°<br>Haplotype number: H2",Australia_AggieMt_567.1,567.1,UV-,lineage C,"cylindrical, UV-",Australia," -35.4666667°, 148.7666667°",H2,-35.4666667,148.7666667,-35.4666667,148.7666667,,
148.7666667,-35.4666667,"flat, UV-","Sample ID new: Australia_AggieMt_567.2<br>DNA ID/GenBank NO: 567.2<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: flat, UV-<br>Country: Australia<br>GPS coordinates:  -35.4666667°, 148.7666667°<br>Haplotype number: H2",Australia_AggieMt_567.2,567.2,UV-,lineage C,"flat, UV-",Australia," -35.4666667°, 148.7666667°",H2,-35.4666667,148.7666667,-35.4666667,148.7666667,,
14.57,47.0683333,T. vermicularis,"Sample ID new: Austria_SeetakerAlpen_427.1<br>DNA ID/GenBank NO: 427.1<br>chemotype: UV-<br>lineage: lineage B<br>Phenotype: cylindrical, UV-<br>Country: Austria<br>GPS coordinates:  47.0683333°, 014.5700000°<br>Haplotype number: H8",Austria_SeetakerAlpen_427.1,427.1,UV-,lineage B,"cylindrical, UV-",Austria," 47.0683333°, 014.5700000°",H8,47.0683333,14.57,47.0683333,14.57,,
14.57,47.0683333,T. vermicularis,"Sample ID new: Austria_SeetakerAlpen_427.2<br>DNA ID/GenBank NO: 427.2<br>chemotype: UV-<br>lineage: lineage B<br>Phenotype: cylindrical, UV-<br>Country: Austria<br>GPS coordinates:  47.0683333°, 014.5700000°<br>Haplotype number: H8",Austria_SeetakerAlpen_427.2,427.2,UV-,lineage B,"cylindrical, UV-",Austria," 47.0683333°, 014.5700000°",H8,47.0683333,14.57,47.0683333,14.57,,
14.57,47.0683333,T. vermicularis,"Sample ID new: Austria_SeetakerAlpen_428<br>DNA ID/GenBank NO: 428<br>chemotype: UV-<br>lineage: lineage B<br>Phenotype: cylindrical, UV-<br>Country: Austria<br>GPS coordinates:  47.0683333°, 014.5700000°<br>Haplotype number: H8",Austria_SeetakerAlpen_428,428,UV-,lineage B,"cylindrical, UV-",Austria," 47.0683333°, 014.5700000°",H8,47.0683333,14.57,47.0683333,14.57,,
14.57,47.0683333,T. vermicularis,"Sample ID new: Austria_SeetakerAlpen_429<br>DNA ID/GenBank NO: 429<br>chemotype: UV-<br>lineage: lineage B<br>Phenotype: cylindrical, UV-<br>Country: Austria<br>GPS coordinates:  47.0683333°, 014.5700000°<br>Haplotype number: H8",Austria_SeetakerAlpen_429,429,UV-,lineage B,"cylindrical, UV-",Austria," 47.0683333°, 014.5700000°",H8,47.0683333,14.57,47.0683333,14.57,,
14.57,47.0683333,T. vermicularis v. subuliformis,"Sample ID new: Austria_SeetakerAlpen_430<br>DNA ID/GenBank NO: 430<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Austria<br>GPS coordinates:  47.0683333°, 014.5700000°<br>Haplotype number: H1",Austria_SeetakerAlpen_430,430,UV+,lineage C,"cylindrical, UV+",Austria," 47.0683333°, 014.5700000°",H1,47.0683333,14.57,47.0683333,14.57,,
14.57,47.0683333,T. vermicularis v. subuliformis,"Sample ID new: Austria_SeetakerAlpen_431<br>DNA ID/GenBank NO: 431<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Austria<br>GPS coordinates:  47.0683333°, 014.5700000°<br>Haplotype number: H1",Austria_SeetakerAlpen_431,431,UV+,lineage C,"cylindrical, UV+",Austria," 47.0683333°, 014.5700000°",H1,47.0683333,14.57,47.0683333,14.57,,
14.57,47.0683333,T. vermicularis v. subuliformis,"Sample ID new: Austria_SeetakerAlpen_432<br>DNA ID/GenBank NO: 432<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Austria<br>GPS coordinates:  47.0683333°, 014.5700000°<br>Haplotype number: H1",Austria_SeetakerAlpen_432,432,UV+,lineage C,"cylindrical, UV+",Austria," 47.0683333°, 014.5700000°",H1,47.0683333,14.57,47.0683333,14.57,,
-68.0589167,-16.2986944,T. vermicularis,"Sample ID new: Bolivia_SamanaPapa_386<br>DNA ID/GenBank NO: 386<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Bolivia<br>GPS coordinates:  -16.2986944°, -068.0589167°<br>Haplotype number: H1",Bolivia_SamanaPapa_386,386,UV-,lineage C,"cylindrical, UV-",Bolivia," -16.2986944°, -068.0589167°",H1,-16.2986944,-68.0589167,-16.2986944,-68.0589167,,
-68.0589167,-16.2986944,T. vermicularis,"Sample ID new: Bolivia_SamanaPapa_387<br>DNA ID/GenBank NO: 387<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Bolivia<br>GPS coordinates:  -16.2986944°, -068.0589167°<br>Haplotype number: H1",Bolivia_SamanaPapa_387,387,UV-,lineage C,"cylindrical, UV-",Bolivia," -16.2986944°, -068.0589167°",H1,-16.2986944,-68.0589167,-16.2986944,-68.0589167,,
-68.0589167,-16.2986944,T. vermicularis,"Sample ID new: Bolivia_SamanaPapa_388<br>DNA ID/GenBank NO: 388<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Bolivia<br>GPS coordinates:  -16.2986944°, -068.0589167°<br>Haplotype number: H1",Bolivia_SamanaPapa_388,388,UV-,lineage C,"cylindrical, UV-",Bolivia," -16.2986944°, -068.0589167°",H1,-16.2986944,-68.0589167,-16.2986944,-68.0589167,,
-68.0589167,-16.2986944,T. vermicularis,"Sample ID new: Bolivia_SamanaPapa_389<br>DNA ID/GenBank NO: 389<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Bolivia<br>GPS coordinates:  -16.2986944°, -068.0589167°<br>Haplotype number: H1",Bolivia_SamanaPapa_389,389,UV-,lineage C,"cylindrical, UV-",Bolivia," -16.2986944°, -068.0589167°",H1,-16.2986944,-68.0589167,-16.2986944,-68.0589167,,
-68.0589167,-16.2986944,T. vermicularis,"Sample ID new: Bolivia_SamanaPapa_390<br>DNA ID/GenBank NO: 390<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Bolivia<br>GPS coordinates:  -16.2986944°, -068.0589167°<br>Haplotype number: H1",Bolivia_SamanaPapa_390,390,UV-,lineage C,"cylindrical, UV-",Bolivia," -16.2986944°, -068.0589167°",H1,-16.2986944,-68.0589167,-16.2986944,-68.0589167,,
-71.5,-52.8333333,T. vermicularis v. subuliformis,"Sample ID new: Chile_Brunswick_557.1<br>DNA ID/GenBank NO: 557.1<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Chile<br>GPS coordinates:  -52.8333333°, -071.5000000°<br>Haplotype number: H1",Chile_Brunswick_557.1,557.1,UV+,lineage C,"cylindrical, UV+",Chile," -52.8333333°, -071.5000000°",H1,-52.8333333,-71.5,-52.8333333,-71.5,,
-71.5,-52.8333333,T. vermicularis v. subuliformis,"Sample ID new: Chile_Brunswick_557.2<br>DNA ID/GenBank NO: 557.2<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Chile<br>GPS coordinates:  -52.8333333°, -071.5000000°<br>Haplotype number: H1",Chile_Brunswick_557.2,557.2,UV+,lineage C,"cylindrical, UV+",Chile," -52.8333333°, -071.5000000°",H1,-52.8333333,-71.5,-52.8333333,-71.5,,
-71.5,-52.8333333,T. vermicularis v. subuliformis,"Sample ID new: Chile_Brunswick_557.3<br>DNA ID/GenBank NO: 557.3<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Chile<br>GPS coordinates:  -52.8333333°, -071.5000000°<br>Haplotype number: H1",Chile_Brunswick_557.3,557.3,UV+,lineage C,"cylindrical, UV+",Chile," -52.8333333°, -071.5000000°",H1,-52.8333333,-71.5,-52.8333333,-71.5,,
-70.8201056,77.7788639,T. vermicularis v. subuliformis,"Sample ID new: Greenland_Siorapaluk_300<br>DNA ID/GenBank NO: 300<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Greenland<br>GPS coordinates:  77.7788639°, -070.8201056°<br>Haplotype number: H1",Greenland_Siorapaluk_300,300,UV+,lineage C,"cylindrical, UV+",Greenland," 77.7788639°, -070.8201056°",H1,77.7788639,-70.8201056,77.7788639,-70.8201056,KY559156,
81.6977778,30.1544444,T. vermicularis v. subuliformis,"Sample ID new: Nepal_Humla_355.1<br>DNA ID/GenBank NO: 355.1<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Nepal<br>GPS coordinates:  30.1544444°, 081.6977778°<br>Haplotype number: H1",Nepal_Humla_355.1,355.1,UV+,lineage C,"cylindrical, UV+",Nepal," 30.1544444°, 081.6977778°",H1,30.1544444,81.6977778,30.1544444,81.6977778,KY559120,
81.6977778,30.1544444,T. vermicularis v. subuliformis,"Sample ID new: Nepal_Humla_356<br>DNA ID/GenBank NO: 356<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Nepal<br>GPS coordinates:  30.1544444°, 081.6977778°<br>Haplotype number: H1",Nepal_Humla_356,356,UV+,lineage C,"cylindrical, UV+",Nepal," 30.1544444°, 081.6977778°",H1,30.1544444,81.6977778,30.1544444,81.6977778,KY559121,
29.8948667,70.2339222,T. vermicularis v. subuliformis,"Sample ID new: Norway_Finmark_122<br>DNA ID/GenBank NO: 122<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Norway<br>GPS coordinates:  70.2339222°, 029.8948667°<br>Haplotype number: H1",Norway_Finmark_122,122,UV+,lineage C,"cylindrical, UV+",Norway," 70.2339222°, 029.8948667°",H1,70.2339222,29.8948667,70.2339222,29.8948667,KY559132,
16.4489778,56.5009944,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Öland_26<br>DNA ID/GenBank NO: 26<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  56.5009944°, 016.4489778°<br>Haplotype number: H1",Sweden_Öland_26,26,UV+,lineage C,"cylindrical, UV+",Sweden," 56.5009944°, 016.4489778°",H1,56.5009944,16.4489778,56.5009944,16.4489778,KY559206,
16.4489778,56.5009944,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Öland_28<br>DNA ID/GenBank NO: 28<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  56.5009944°, 016.4489778°<br>Haplotype number: H1",Sweden_Öland_28,28,UV+,lineage C,"cylindrical, UV+",Sweden," 56.5009944°, 016.4489778°",H1,56.5009944,16.4489778,56.5009944,16.4489778,KY559208,
16.4489778,56.5009944,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Öland_29<br>DNA ID/GenBank NO: 29<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  56.5009944°, 016.4489778°<br>Haplotype number: H1",Sweden_Öland_29,29,UV+,lineage C,"cylindrical, UV+",Sweden," 56.5009944°, 016.4489778°",H1,56.5009944,16.4489778,56.5009944,16.4489778,KY559195,
16.4489778,56.5009944,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Öland_35<br>DNA ID/GenBank NO: 35<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  56.5009944°, 016.4489778°<br>Haplotype number: H1",Sweden_Öland_35,35,UV+,lineage C,"cylindrical, UV+",Sweden," 56.5009944°, 016.4489778°",H1,56.5009944,16.4489778,56.5009944,16.4489778,KY559199,
-77.75525,-8.8587778,T. vermicularis,"Sample ID new: Peru_CordilleraBlanca_478<br>DNA ID/GenBank NO: 478<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Peru<br>GPS coordinates:  -08.8587778°, -077.7552500°<br>Haplotype number: H1",Peru_CordilleraBlanca_478,478,UV-,lineage C,"cylindrical, UV-",Peru," -08.8587778°, -077.7552500°",H1,-8.8587778,-77.75525,-8.8587778,-77.75525,,
-77.75525,-8.8587778,T. vermicularis,"Sample ID new: Peru_CordilleraBlanca_479<br>DNA ID/GenBank NO: 479<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Peru<br>GPS coordinates:  -08.8587778°, -077.7552500°<br>Haplotype number: H1",Peru_CordilleraBlanca_479,479,UV-,lineage C,"cylindrical, UV-",Peru," -08.8587778°, -077.7552500°",H1,-8.8587778,-77.75525,-8.8587778,-77.75525,,
-77.75525,-8.8587778,T. vermicularis,"Sample ID new: Peru_CordilleraBlanca_481<br>DNA ID/GenBank NO: 481<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Peru<br>GPS coordinates:  -08.8587778°, -077.7552500°<br>Haplotype number: H1",Peru_CordilleraBlanca_481,481,UV-,lineage C,"cylindrical, UV-",Peru," -08.8587778°, -077.7552500°",H1,-8.8587778,-77.75525,-8.8587778,-77.75525,,
20.0897222,49.1880556,T. vermicularis v. subuliformis,"Sample ID new: Poland_TatraMt_303<br>DNA ID/GenBank NO: 303<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Poland<br>GPS coordinates: 49.1880556°, 020.0897222°<br>Haplotype number: H1",Poland_TatraMt_303,303,UV+,lineage C,"cylindrical, UV+",Poland,"49.1880556°, 020.0897222°",H1,49.1880556,20.0897222,49.1880556,20.0897222,KY559158,
25.4956083,45.3613722,T. vermicularis v. subuliformis,"Sample ID new: Romania_BucegiMt_239.1<br>DNA ID/GenBank NO: 239.1<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Romania<br>GPS coordinates: 45.3613722°, 025.4956083°<br>Haplotype number: H1",Romania_BucegiMt_239.1,239.1,UV+,lineage C,"cylindrical, UV+",Romania,"45.3613722°, 025.4956083°",H1,45.3613722,25.4956083,45.3613722,25.4956083,KY559176,
25.4956083,45.3613722,T. vermicularis,"Sample ID new: Romania_BucegiMt_239.2<br>DNA ID/GenBank NO: 239.2<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Romania<br>GPS coordinates: 45.3613722°, 025.4956083°<br>Haplotype number: H1",Romania_BucegiMt_239.2,239.2,UV-,lineage C,"cylindrical, UV-",Romania,"45.3613722°, 025.4956083°",H1,45.3613722,25.4956083,45.3613722,25.4956083,KY559179,
7.913225,46.652329,T. vermicularis,"Sample ID new: Switzerland_SchynigePlatteau_433<br>DNA ID/GenBank NO: 433<br>chemotype: UV-<br>lineage: lineage B<br>Phenotype: cylindrical, UV-<br>Country: Switzerland<br>GPS coordinates:  46.6523290°, 007.9132250°<br>Haplotype number: H8",Switzerland_SchynigePlatteau_433,433,UV-,lineage B,"cylindrical, UV-",Switzerland," 46.6523290°, 007.9132250°",H8,46.652329,7.913225,46.652329,7.913225,,
-154.4493,67.1959417,T. vermicularis v. subuliformis,"Sample ID new: USA_Walker_205<br>DNA ID/GenBank NO: 205<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: U.S.A.<br>GPS coordinates:  67.1959417°, -154.4493000°<br>Haplotype number: H1",USA_Walker_205,205,UV+,lineage C,"cylindrical, UV+",U.S.A.," 67.1959417°, -154.4493000°",H1,67.1959417,-154.4493,67.1959417,-154.4493,KY559133,
60,80.9666667,T. vermicularis v. subuliformis,"Sample ID new: Russia_FranzJosef_323<br>DNA ID/GenBank NO: 323<br>chemotype: UV+<br>lineage: lineage A<br>Phenotype: cylindrical, UV+<br>Country: Russia<br>GPS coordinates: 80.9666667°, 060.0000000°<br>Haplotype number: H9",Russia_FranzJosef_323,323,UV+,lineage A,"cylindrical, UV+",Russia,"80.9666667°, 060.0000000°",H9,80.9666667,60,80.9666667,60,KY559217,
12,63,T. vermicularis v. subuliformis,"Sample ID new: Sweden_Jaemtlands_217.1<br>DNA ID/GenBank NO: 217.1<br>chemotype: UV+<br>lineage: lineage A<br>Phenotype: cylindrical, UV+<br>Country: Sweden<br>GPS coordinates:  63.0000000°, 012.0000000°<br>Haplotype number: H9",Sweden_Jaemtlands_217.1,217.1,UV+,lineage A,"cylindrical, UV+",Sweden," 63.0000000°, 012.0000000°",H9,63,12,63,12,KY559213,
12,63,T. vermicularis,"Sample ID new: Sweden_Jaemtlands_217.2<br>DNA ID/GenBank NO: 217.2<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Sweden<br>GPS coordinates:  63.0000000°, 012.0000000°<br>Haplotype number: H1",Sweden_Jaemtlands_217.2,217.2,UV-,lineage C,"cylindrical, UV-",Sweden," 63.0000000°, 012.0000000°",H1,63,12,63,12,KY559235,
29.2200583,69.9514889,T. vermicularis,"Sample ID new: Norway_Finmark_119.1<br>DNA ID/GenBank NO: 119.1<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Norway<br>GPS coordinates:  69.9514889°, 029.2200583°<br>Haplotype number: H1",Norway_Finmark_119.1,119.1,UV-,lineage C,"cylindrical, UV-",Norway," 69.9514889°, 029.2200583°",H1,69.9514889,29.2200583,69.9514889,29.2200583,KY559211,
-77.625,-8.8349722,T. vermicularis v. vermicularis,"Sample ID new: Peru_LagunaSafunaBaja_482<br>DNA ID/GenBank NO: 482<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Peru<br>GPS coordinates:  -08.8349722°, -077.6250000°<br>Haplotype number: H1",Peru_LagunaSafunaBaja_482,482,UV-,lineage C,"cylindrical, UV-",Peru," -08.8349722°, -077.6250000°",H1,-8.8349722,-77.625,-8.8349722,-77.625,,
-77.625,-8.8349722,"flat, UV-","Sample ID new: Peru_LagunaSafunaBaja_484<br>DNA ID/GenBank NO: 484<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: flat, UV-<br>Country: Peru<br>GPS coordinates:  -08.8349722°, -077.6250000°<br>Haplotype number: H1",Peru_LagunaSafunaBaja_484,484,UV-,lineage C,"flat, UV-",Peru," -08.8349722°, -077.6250000°",H1,-8.8349722,-77.625,-8.8349722,-77.625,,
-77.625,-8.8349722,T. vermicularis v. vermicularis,"Sample ID new: Peru_LagunaSafunaBaja_485<br>DNA ID/GenBank NO: 485<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Peru<br>GPS coordinates:  -08.8349722°, -077.6250000°<br>Haplotype number: H1",Peru_LagunaSafunaBaja_485,485,UV-,lineage C,"cylindrical, UV-",Peru," -08.8349722°, -077.6250000°",H1,-8.8349722,-77.625,-8.8349722,-77.625,,
20.028611,49.218333,T. vermicularis v. subuliformis,"Sample ID new: Poland_TatraMt_304<br>DNA ID/GenBank NO: 304<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Poland<br>GPS coordinates: 49.2183330°, 020.0286110°<br>Haplotype number: H1",Poland_TatraMt_304,304,UV+,lineage C,"cylindrical, UV+",Poland,"49.2183330°, 020.0286110°",H1,49.218333,20.028611,49.218333,20.028611,KY559159,
55.1666667,80.4166667,T. vermicularis v. subuliformis,"Sample ID new: Russia_FranzJosef_324<br>DNA ID/GenBank NO: 324<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Russia<br>GPS coordinates:  80.4166667°, 055.1666667°<br>Haplotype number: H1",Russia_FranzJosef_324,324,UV+,lineage C,"cylindrical, UV+",Russia," 80.4166667°, 055.1666667°",H1,80.4166667,55.1666667,80.4166667,55.1666667,KY559218,
-18.5,63.5,T. vermicularis v. subuliformis,"Sample ID new: Iceland_Skaftafellssysla_103<br>DNA ID/GenBank NO: 103<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Iceland<br>GPS coordinates:  63.5000000°, -018.5000000°<br>Haplotype number: H5",Iceland_Skaftafellssysla_103,103,UV+,lineage C,"cylindrical, UV+",Iceland," 63.5000000°, -018.5000000°",H5,63.5,-18.5,63.5,-18.5,KY559127,
86.8786111,27.7477778,T. vermicularis,"Sample ID new: Nepal_Thare_363<br>DNA ID/GenBank NO: 363<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Nepal<br>GPS coordinates:  27.7477778°, 086.8786111°<br>Haplotype number: H1",Nepal_Thare_363,363,UV-,lineage C,"cylindrical, UV-",Nepal," 27.7477778°, 086.8786111°",H1,27.7477778,86.8786111,27.7477778,86.8786111,KY559122,
86.8786111,27.7477778,T. vermicularis,"Sample ID new: Nepal_Thare_366<br>DNA ID/GenBank NO: 366<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Nepal<br>GPS coordinates:  27.7477778°, 086.8786111°<br>Haplotype number: H1",Nepal_Thare_366,366,UV-,lineage C,"cylindrical, UV-",Nepal," 27.7477778°, 086.8786111°",H1,27.7477778,86.8786111,27.7477778,86.8786111,KY559123,
28.55444,70.172996,T. vermicularis v. subuliformis,"Sample ID new: Norway_Finmark_124<br>DNA ID/GenBank NO: 124<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Norway<br>GPS coordinates:  70.1729960°, 028.5544400°<br>Haplotype number: H1",Norway_Finmark_124,124,UV+,lineage C,"cylindrical, UV+",Norway," 70.1729960°, 028.5544400°",H1,70.172996,28.55444,70.172996,28.55444,KY559231,
-77.59425,-9.0310556,T. vermicularis,"Sample ID new: Peru_Yanapaccha_489<br>DNA ID/GenBank NO: 489<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Peru<br>GPS coordinates:  -09.0310556°, -077.5942500°<br>Haplotype number: H1",Peru_Yanapaccha_489,489,UV-,lineage C,"cylindrical, UV-",Peru," -09.0310556°, -077.5942500°",H1,-9.0310556,-77.59425,-9.0310556,-77.59425,,
-77.59425,-9.0310556,"flat, UV-","Sample ID new: Peru_Yanapaccha_491<br>DNA ID/GenBank NO: 491<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: flat, UV-<br>Country: Peru<br>GPS coordinates:  -09.0310556°, -077.5942500°<br>Haplotype number: H1",Peru_Yanapaccha_491,491,UV-,lineage C,"flat, UV-",Peru," -09.0310556°, -077.5942500°",H1,-9.0310556,-77.59425,-9.0310556,-77.59425,,
20.13,49.17,T. vermicularis v. subuliformis,"Sample ID new: Poland_TatraMt_305<br>DNA ID/GenBank NO: 305<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Poland<br>GPS coordinates: 49.1700000°, 020.1300000°<br>Haplotype number: H5",Poland_TatraMt_305,305,UV+,lineage C,"cylindrical, UV+",Poland,"49.1700000°, 020.1300000°",H5,49.17,20.13,49.17,20.13,KY559174,
25.3140972,45.29835,T. vermicularis v. subuliformis,"Sample ID new: Romania_BucegiMt_97<br>DNA ID/GenBank NO: 97<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Romania<br>GPS coordinates: 45.2983500°, 025.3140972°<br>Haplotype number: H1",Romania_BucegiMt_97,97,UV+,lineage C,"cylindrical, UV+",Romania,"45.2983500°, 025.3140972°",H1,45.29835,25.3140972,45.29835,25.3140972,KY559180,
-153.01934,67.36877,T. vermicularis v. subuliformis,"Sample ID new: USA_Takahula_212<br>DNA ID/GenBank NO: 212<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: U.S.A.<br>GPS coordinates: 67.3687700°, -153.0193400°<br>Haplotype number: H1",USA_Takahula_212,212,UV+,lineage C,"cylindrical, UV+",U.S.A.,"67.3687700°, -153.0193400°",H1,67.36877,-153.01934,67.36877,-153.01934,KY559135,
-17.616667,65.816666,T. vermicularis v. subuliformis,"Sample ID new: Iceland_Naustavik_104<br>DNA ID/GenBank NO: 104<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: cylindrical, UV+<br>Country: Iceland<br>GPS coordinates: 65.816666°,  -17.616667°<br>Haplotype number: H1",Iceland_Naustavik_104,104,UV+,lineage C,"cylindrical, UV+",Iceland,"65.816666°,  -17.616667°",H1,65.816666,-17.616667,65.816666,-17.616667,KY559128,
29.47961,69.99602,T. vermicularis,"Sample ID new: Norway_Finmark_116<br>DNA ID/GenBank NO: 116<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Norway<br>GPS coordinates: 69.9960200°, 029.4796100°<br>Haplotype number: H1",Norway_Finmark_116,116,UV-,lineage C,"cylindrical, UV-",Norway,"69.9960200°, 029.4796100°",H1,69.99602,29.47961,69.99602,29.47961,KY559209,
29.47961,69.99602,T. vermicularis v. subuliformis,"Sample ID new: Norway_Finmark_117<br>DNA ID/GenBank NO: 117<br>chemotype: UV+<br>lineage: lineage A<br>Phenotype: cylindrical, UV+<br>Country: Norway<br>GPS coordinates: 69.9960200°, 029.4796100°<br>Haplotype number: H9",Norway_Finmark_117,117,UV+,lineage A,"cylindrical, UV+",Norway,"69.9960200°, 029.4796100°",H9,69.99602,29.47961,69.99602,29.47961,KY559212,
29.47961,69.99602,T. vermicularis,"Sample ID new: Norway_Finmark_118<br>DNA ID/GenBank NO: 118<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Norway<br>GPS coordinates: 69.9960200°, 029.4796100°<br>Haplotype number: H1",Norway_Finmark_118,118,UV-,lineage C,"cylindrical, UV-",Norway,"69.9960200°, 029.4796100°",H1,69.99602,29.47961,69.99602,29.47961,KY559210,
-77.5195,-9.0954167,"flat, UV+","Sample ID new: Peru_AlbodePucaraju_492<br>DNA ID/GenBank NO: 492<br>chemotype: UV+<br>lineage: lineage C<br>Phenotype: flat, UV+<br>Country: Peru<br>GPS coordinates: -09.0954167°, -077.5195000°<br>Haplotype number: H1",Peru_AlbodePucaraju_492,492,UV+,lineage C,"flat, UV+",Peru,"-09.0954167°, -077.5195000°",H1,-9.0954167,-77.5195,-9.0954167,-77.5195,,
-77.5195,-9.0954167,T. vermicularis,"Sample ID new: Peru_AlbodePucaraju_495<br>DNA ID/GenBank NO: 495<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Peru<br>GPS coordinates:  -09.0954167°, -077.5195000°<br>Haplotype number: H1",Peru_AlbodePucaraju_495,495,UV-,lineage C,"cylindrical, UV-",Peru," -09.0954167°, -077.5195000°",H1,-9.0954167,-77.5195,-9.0954167,-77.5195,,
-77.5195,-9.0954167,T. vermicularis,"Sample ID new: Peru_AlbodePucaraju_496<br>DNA ID/GenBank NO: 496<br>chemotype: UV-<br>lineage: lineage C<br>Phenotype: cylindrical, UV-<br>Country: Peru<br>GPS coordinates:  -09.0954167°, -077.5195000°<br>Haplotype number: H1",Peru_AlbodePucaraju_496,496,UV-,lineage C,"cylindrical, UV-",Peru," -09.0954167°, -077.5195000°",H1,-9.0954167,-77.5195,-9.0954167,-77.5195,,
